id;taxonomies/ids;taxonomies/32/ca;taxonomies/32/en;taxonomies/32/es;parent/id;title/ca;title/en;title/machine_translations/es;description/ca;description/en;description/machine_translations/es;start_date;end_date;status/id;status/key;status/name/en;status/name/ca;status/name/es;progress;created_at;updated_at;url;component/id;proposal_urls;reference;children_count;comments_count;address;latitude;longitude;status/name/machine_translations/es;taxonomies/36/ca;taxonomies/36/en;taxonomies/36/es;taxonomies/34/ca;taxonomies/34/en;taxonomies/34/es;taxonomies/38/ca;taxonomies/38/en;taxonomies/38/es;taxonomies/42/ca;taxonomies/42/en;taxonomies/42/es;taxonomies/35/ca;taxonomies/35/en;taxonomies/35/es;taxonomies/33/ca;taxonomies/33/en;taxonomies/33/es;taxonomies/44/ca;taxonomies/44/en;taxonomies/44/es;taxonomies/46/ca;taxonomies/46/en;taxonomies/46/es;taxonomies/45/ca;taxonomies/45/en;taxonomies/45/es;taxonomies/43/ca;taxonomies/43/en;taxonomies/43/es;taxonomies/40/ca;taxonomies/40/en;taxonomies/40/es;taxonomies/48/ca;taxonomies/48/en;taxonomies/48/es;taxonomies/47/ca;taxonomies/47/en;taxonomies/47/es;taxonomies/41/ca;taxonomies/41/en;taxonomies/41/es;taxonomies/39/ca;taxonomies/39/en;taxonomies/39/es;taxonomies/37/ca;taxonomies/37/en;taxonomies/37/es;taxonomies/49/ca;taxonomies/49/en;taxonomies/49/es
227;"";;;;225;Consequatur qui.;Labore soluta.;Blanditiis fugiat.;<p>Ducimus aut eligendi. Accusantium repudiandae optio. Itaque dolorum similique.</p>;<p>Fuga repellat accusamus. Optio dolor excepturi. Accusamus laudantium dolore.</p>;<p>Ut enim aut. Id nobis in. Excepturi dolores dolor.</p>;2025-01-29;2025-02-08;28;status_2;culpa;reprehenderit;;85.0;2025-01-29 11:18:20 UTC;2025-01-29 11:18:22 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/227;55;"";NIGHT-RESU-2025-01-227;0;5;;;;voluptatem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;"";;;;225;Qui sunt.;Impedit aut.;Autem sapiente.;<p>Harum beatae voluptas. Veniam molestias eum. Est dolore maiores.</p>;<p>Voluptas vitae earum. Consectetur minima magni. Autem sunt voluptatem.</p>;<p>Dolorem dolor repellat. Consequatur nulla ut. Labore repellat atque.</p>;2025-01-29;2025-02-08;35;status_4;consectetur;eligendi;;30.0;2025-01-29 11:18:22 UTC;2025-01-29 11:18:25 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/228;55;"";NIGHT-RESU-2025-01-228;0;9;;;;architecto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;44;;;;;Vel et.;Omnis architecto.;Neque aliquid.;<p>Error ratione fuga. Consequatur laudantium est. Eos vel omnis.</p>;<p>Consequatur quisquam vel. Mollitia ut et. Ratione nam modi.</p>;<p>Voluptatem ut adipisci. Consequatur qui assumenda. Et adipisci quos.</p>;;;;;"";"";"";11.0;2025-01-29 11:18:25 UTC;2025-01-29 11:18:25 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/229;55;"";NIGHT-RESU-2025-01-229;3;0;56551 Price Vista 91709 South Romainemouth;-78.41398920875852;-46.94436576061378;;;;;;;;;;;;;;;;;;;;Omnis ullam sint quis rerum.;Omnis ullam sint quis rerum.;Omnis ullam sint quis rerum.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;"";;;;229;Dolore at.;Amet quae.;Mollitia nemo.;<p>Odio ipsa ipsum. Reiciendis doloremque sapiente. Non eveniet harum.</p>;<p>Voluptas esse quia. Quis eius ut. Quo aut repellat.</p>;<p>Totam et et. Perferendis voluptatibus quaerat. Asperiores iure ipsam.</p>;2025-01-29;2025-02-08;4;status_3;laborum;necessitatibus;;11.0;2025-01-29 11:18:25 UTC;2025-01-29 11:18:31 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/230;55;"";NIGHT-RESU-2025-01-230;0;12;;;;dolorem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;"";;;;229;Voluptate est.;Aliquam sapiente.;Doloribus quisquam.;<p>At veritatis facere. Magni sunt earum. Et quo praesentium.</p>;<p>Quia modi eius. Aut culpa magnam. Fugiat quam asperiores.</p>;<p>Vel et dolorem. Ut reiciendis distinctio. Consequatur totam et.</p>;2025-01-29;2025-02-08;8;status_2;rerum;ipsam;;78.0;2025-01-29 11:18:31 UTC;2025-01-29 11:18:33 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/231;55;"";NIGHT-RESU-2025-01-231;0;8;;;;eos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;"";;;;229;Eaque maxime.;Officia incidunt.;Repudiandae natus.;<p>Natus modi unde. Et expedita ducimus. Asperiores earum aperiam.</p>;<p>Veritatis laudantium perferendis. Ea repellat odit. Temporibus numquam aliquam.</p>;<p>Aliquid iure dignissimos. Aspernatur et minima. Eligendi blanditiis in.</p>;2025-01-29;2025-02-08;34;status_3;quam;ducimus;;20.0;2025-01-29 11:18:33 UTC;2025-01-29 11:18:35 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/232;55;"";NIGHT-RESU-2025-01-232;0;6;;;;ut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;49;;;;;Autem magni.;Asperiores vitae.;Pariatur harum.;<p>Eaque quia est. Aperiam dicta voluptates. Voluptates et magnam.</p>;<p>Mollitia quae et. Molestias pariatur fugit. Sint possimus voluptatem.</p>;<p>Corrupti id aperiam. Dicta hic aperiam. Autem perspiciatis modi.</p>;;;;;"";"";"";32.0;2025-01-29 11:18:35 UTC;2025-01-29 11:18:37 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/233;55;"";NIGHT-RESU-2025-01-233;3;7;2710 Rowe Roads 87251 East Garry;55.73012222916418;-173.92098186525033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sed earum eligendi laborum voluptas.;Sed earum eligendi laborum voluptas.;Sed earum eligendi laborum voluptas.
234;"";;;;233;Debitis fugiat.;Quisquam quia.;Rerum ea.;<p>Veritatis eligendi et. Quis sed quia. Error quo sunt.</p>;<p>Magnam omnis consectetur. Corrupti cupiditate vitae. Quam voluptatem neque.</p>;<p>Reprehenderit quidem qui. Id eaque corporis. Blanditiis et doloribus.</p>;2025-01-29;2025-02-08;2;status_1;labore;corrupti;;32.0;2025-01-29 11:18:37 UTC;2025-01-29 11:18:38 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/234;55;"";NIGHT-RESU-2025-01-234;0;1;;;;cupiditate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;"";;;;233;Repudiandae ducimus.;Unde ducimus.;Nemo occaecati.;<p>Id aut modi. Optio assumenda fugit. Architecto dicta accusantium.</p>;<p>Hic est deleniti. Voluptatem et occaecati. Architecto labore quod.</p>;<p>Consectetur aut nostrum. Dicta aut voluptates. Quos fugit animi.</p>;2025-01-29;2025-02-08;7;status_1;omnis;eos;;46.0;2025-01-29 11:18:38 UTC;2025-01-29 11:18:38 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/235;55;"";NIGHT-RESU-2025-01-235;0;2;;;;excepturi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;"";;;;233;Eaque ut.;Laborum molestiae.;Suscipit voluptatem.;<p>Cupiditate eos sequi. Omnis quam voluptatum. Quos ut libero.</p>;<p>Quia et autem. Voluptatem rerum debitis. Sed fugit voluptates.</p>;<p>Dolores minima nemo. Officia recusandae dignissimos. Sunt possimus quis.</p>;2025-01-29;2025-02-08;13;status_2;voluptas;sequi;;52.0;2025-01-29 11:18:38 UTC;2025-01-29 11:18:41 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/236;55;"";NIGHT-RESU-2025-01-236;0;3;;;;eaque;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;49;;;;;Maxime itaque.;Dolor at.;Id expedita.;<p>Consequatur eligendi nihil. Sunt et ab. Et nam aut.</p>;<p>Et alias facilis. Qui et ducimus. Odio porro voluptatem.</p>;<p>Dolores nemo omnis. Sed nihil exercitationem. Aut voluptatem voluptatum.</p>;;;;;"";"";"";79.0;2025-01-29 11:18:41 UTC;2025-01-29 11:18:42 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/237;55;"";NIGHT-RESU-2025-01-237;3;11;75111 Bibi Shore 89077 Hagenesburgh;60.023383565692114;179.607084715528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sed earum eligendi laborum voluptas.;Sed earum eligendi laborum voluptas.;Sed earum eligendi laborum voluptas.
238;"";;;;237;Reiciendis laboriosam.;Consectetur quo.;Assumenda pariatur.;<p>Eius et alias. Architecto ut dolores. Tenetur rem mollitia.</p>;<p>Reiciendis libero sapiente. Ut quia sed. Dolorem in doloribus.</p>;<p>Aut quas rerum. Veritatis et est. Dolore sit ducimus.</p>;2025-01-29;2025-02-08;4;status_3;laborum;necessitatibus;;79.0;2025-01-29 11:18:42 UTC;2025-01-29 11:18:43 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/238;55;"";NIGHT-RESU-2025-01-238;0;6;;;;dolorem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;"";;;;237;Expedita eius.;Est cum.;Suscipit fugiat.;<p>Ipsam totam consequatur. Laudantium esse consequatur. Qui necessitatibus est.</p>;<p>Excepturi alias qui. Ducimus sunt id. Molestias ex enim.</p>;<p>Est praesentium nisi. Repudiandae consectetur architecto. Sit ut voluptatem.</p>;2025-01-29;2025-02-08;3;status_2;deserunt;sit;;67.0;2025-01-29 11:18:43 UTC;2025-01-29 11:18:45 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/239;55;"";NIGHT-RESU-2025-01-239;0;6;;;;inventore;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;"";;;;237;Repellat similique.;Rerum quo.;Autem perspiciatis.;<p>Similique maiores quidem. Quis vitae nihil. Explicabo molestiae est.</p>;<p>Dolorem harum odit. Nemo iure enim. In at aliquam.</p>;<p>Occaecati ea voluptatem. Qui iure dolorem. Praesentium sint neque.</p>;2025-01-29;2025-02-08;20;status_4;voluptas;nulla;;55.0;2025-01-29 11:18:45 UTC;2025-01-29 11:18:48 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/240;55;"";NIGHT-RESU-2025-01-240;0;10;;;;excepturi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;44;;;;;Veritatis provident.;Deserunt dolor.;Ab est.;<p>Aperiam est quisquam. Voluptatem molestiae cumque. Qui voluptatibus laborum.</p>;<p>Tenetur aperiam repudiandae. Est sed non. Quia consectetur molestiae.</p>;<p>Facere dolore qui. Voluptate non corrupti. Eum totam et.</p>;;;;;"";"";"";48.0;2025-01-29 11:18:48 UTC;2025-01-29 11:18:48 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/241;55;"";NIGHT-RESU-2025-01-241;3;0;8142 Yundt Meadow 30270 Port Gail;-82.69928293626012;10.91163356144341;;;;;;;;;;;;;;;;;;;;Omnis ullam sint quis rerum.;Omnis ullam sint quis rerum.;Omnis ullam sint quis rerum.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;"";;;;241;Itaque quasi.;Excepturi qui.;Dolorem laudantium.;<p>Quos qui consequuntur. Consectetur omnis repellat. Non laborum commodi.</p>;<p>Debitis quisquam ex. Iste nobis culpa. Voluptate itaque id.</p>;<p>Magnam alias eveniet. Voluptatem consequatur ipsa. Deserunt dolore rerum.</p>;2025-01-29;2025-02-08;25;status_4;ut;voluptas;;48.0;2025-01-29 11:18:48 UTC;2025-01-29 11:18:53 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/242;55;"";NIGHT-RESU-2025-01-242;0;9;;;;deleniti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;"";;;;241;Qui delectus.;Numquam eligendi.;Voluptatem facere.;<p>Minima ipsum vero. Omnis ut illum. Aperiam repudiandae voluptates.</p>;<p>Aspernatur autem voluptas. Explicabo ducimus aut. Ab voluptate iure.</p>;<p>Aspernatur qui ea. Expedita qui laudantium. Praesentium alias commodi.</p>;2025-01-29;2025-02-08;14;status_3;magnam;aperiam;;32.0;2025-01-29 11:18:53 UTC;2025-01-29 11:18:55 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/243;55;"";NIGHT-RESU-2025-01-243;0;10;;;;suscipit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;"";;;;241;Sed qui.;Aliquam dicta.;Rerum animi.;<p>Beatae laborum et. Quia fugiat dolor. Vel nemo veniam.</p>;<p>Id ea fugiat. Dolorem est at. Nesciunt animi officia.</p>;<p>Laborum voluptatibus dolores. Doloribus delectus dolorem. Et sed ducimus.</p>;2025-01-29;2025-02-08;6;status_0;molestias;totam;;4.0;2025-01-29 11:18:55 UTC;2025-01-29 11:18:56 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/244;55;"";NIGHT-RESU-2025-01-244;0;2;;;;temporibus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;49;;;;;Est asperiores.;Ad suscipit.;Qui possimus.;<p>Porro dolores exercitationem. Laudantium modi debitis. Id ab reprehenderit.</p>;<p>Qui impedit expedita. Occaecati adipisci veritatis. Nisi et id.</p>;<p>Impedit id eum. Ea deserunt sed. Ea veritatis cumque.</p>;;;;;"";"";"";92.0;2025-01-29 11:18:56 UTC;2025-01-29 11:18:56 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/245;55;"";NIGHT-RESU-2025-01-245;3;4;975 Brown Divide 38505-7779 Rosenbaumchester;-82.37179079164127;-37.01653503594727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sed earum eligendi laborum voluptas.;Sed earum eligendi laborum voluptas.;Sed earum eligendi laborum voluptas.
246;"";;;;245;Saepe nihil.;Dolores atque.;Aliquid voluptates.;<p>Distinctio nihil et. Molestias dolore facere. Commodi placeat et.</p>;<p>Minima et culpa. Non officiis non. Ex consequatur dolorum.</p>;<p>Reprehenderit neque voluptatem. Rerum delectus neque. Et molestias voluptatem.</p>;2025-01-29;2025-02-08;34;status_3;quam;ducimus;;92.0;2025-01-29 11:18:56 UTC;2025-01-29 11:18:56 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/246;55;"";NIGHT-RESU-2025-01-246;0;2;;;;ut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;"";;;;245;Sunt delectus.;Ducimus facilis.;Aut dolor.;<p>Amet et eveniet. Sint aut aut. Enim saepe sint.</p>;<p>Ea deserunt earum. Necessitatibus nulla voluptatem. Et rem qui.</p>;<p>Assumenda expedita est. Quia et itaque. Nobis numquam et.</p>;2025-01-29;2025-02-08;23;status_2;similique;unde;;5.0;2025-01-29 11:18:56 UTC;2025-01-29 11:18:56 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/247;55;"";NIGHT-RESU-2025-01-247;0;0;;;;corrupti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;"";;;;245;Consequatur illo.;Ut et.;Illo et.;<p>Odio ad repudiandae. Est voluptatem voluptatem. Incidunt fuga delectus.</p>;<p>Numquam sunt animi. Optio cumque corrupti. Delectus voluptatem reprehenderit.</p>;<p>Non corporis sed. Nihil blanditiis velit. Deleniti error modi.</p>;2025-01-29;2025-02-08;29;status_3;et;magni;;82.0;2025-01-29 11:18:56 UTC;2025-01-29 11:18:59 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/248;55;"";NIGHT-RESU-2025-01-248;0;6;;;;sunt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;45;;;;;Labore vel.;Inventore illo.;Autem veniam.;<p>Et qui corporis. Et delectus omnis. Omnis saepe sit.</p>;<p>Illum assumenda id. Et qui et. Dolorem est aut.</p>;<p>Nam velit ipsa. Iure in assumenda. Sint et ipsam.</p>;;;;;"";"";"";22.0;2025-01-29 11:18:59 UTC;2025-01-29 11:19:01 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/249;55;"";NIGHT-RESU-2025-01-249;3;7;65621 Walsh Mews 52911 New Iva;-8.475213649549914;-88.61475232857859;;;;;;;;;;;;;;;;;;;;;;;;;;Molestiae omnis et sint atque.;Molestiae omnis et sint atque.;Molestiae omnis et sint atque.;;;;;;;;;;;;;;;;;;;;;;;;
250;"";;;;249;Debitis aut.;Natus ratione.;Voluptatem culpa.;<p>Et omnis esse. Omnis sed quos. Consequatur consectetur ut.</p>;<p>Dolores inventore aliquid. Laborum neque iure. Delectus molestiae assumenda.</p>;<p>Sapiente odio nulla. Qui quia sunt. Aut at voluptatibus.</p>;2025-01-29;2025-02-08;34;status_3;quam;ducimus;;22.0;2025-01-29 11:19:01 UTC;2025-01-29 11:19:04 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/250;55;"";NIGHT-RESU-2025-01-250;0;7;;;;ut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;"";;;;249;Amet sint.;Ea dolor.;Labore aspernatur.;<p>Voluptate unde sed. Architecto a soluta. Qui velit reiciendis.</p>;<p>Numquam alias voluptate. Tempore corrupti consectetur. Adipisci sit ipsam.</p>;<p>Sed temporibus modi. Consequatur facere labore. Soluta voluptatibus dolorum.</p>;2025-01-29;2025-02-08;21;status_0;deleniti;molestiae;;1.0;2025-01-29 11:19:04 UTC;2025-01-29 11:19:06 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/251;55;"";NIGHT-RESU-2025-01-251;0;8;;;;blanditiis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;"";;;;249;Eos delectus.;Reprehenderit voluptatem.;Non mollitia.;<p>Dolores beatae recusandae. Id rerum vitae. Ut sunt omnis.</p>;<p>Ut quam et. Ea maiores ut. Illo rerum numquam.</p>;<p>Libero sed et. Quis est facilis. Quibusdam voluptate debitis.</p>;2025-01-29;2025-02-08;32;status_1;non;officiis;;31.0;2025-01-29 11:19:06 UTC;2025-01-29 11:19:07 UTC;https://nightly.decidim.org/conferences/rung-smile/f/55/results/252;55;"";NIGHT-RESU-2025-01-252;0;5;;;;voluptate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;44;;;;;Alias velit.;Id magni.;Qui voluptates.;<p>Dolor doloremque quia. Libero sunt rerum. Ipsam dolorem aliquid.</p>;<p>Ut occaecati amet. Neque nemo aut. Corrupti at quo.</p>;<p>Quasi atque dolor. Molestiae et earum. Exercitationem quibusdam et.</p>;;;;;"";"";"";60.0;2025-01-29 11:20:21 UTC;2025-01-29 11:20:23 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/253;64;"";NIGHT-RESU-2025-01-253;3;9;12589 Mraz Valleys 09524 Kleinshire;-15.434963279935914;172.56121539635654;;;;;;;;;;;;;;;;;;;;Omnis ullam sint quis rerum.;Omnis ullam sint quis rerum.;Omnis ullam sint quis rerum.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;"";;;;253;Nulla ipsa.;Qui numquam.;Omnis optio.;<p>Beatae totam laboriosam. Ratione omnis corporis. Ut laudantium debitis.</p>;<p>Ab quo dolorem. Expedita earum omnis. Veritatis iste adipisci.</p>;<p>Iure maiores ut. Voluptatibus non sequi. Dolores sapiente deserunt.</p>;2025-01-29;2025-02-08;25;status_4;ut;voluptas;;60.0;2025-01-29 11:20:23 UTC;2025-01-29 11:20:23 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/254;64;"";NIGHT-RESU-2025-01-254;0;4;;;;deleniti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;"";;;;253;Voluptas nemo.;Incidunt neque.;Itaque amet.;<p>Minus quo ab. Quia ad enim. Vel a laborum.</p>;<p>Veritatis doloribus quasi. Et delectus voluptatibus. Non minima perspiciatis.</p>;<p>Sapiente natus fugit. Optio in expedita. Blanditiis sit fuga.</p>;2025-01-29;2025-02-08;3;status_2;deserunt;sit;;86.0;2025-01-29 11:20:23 UTC;2025-01-29 11:20:25 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/255;64;"";NIGHT-RESU-2025-01-255;0;5;;;;inventore;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;"";;;;253;Molestias quis.;Ea beatae.;Sit ducimus.;<p>Necessitatibus eligendi dolor. Et sit qui. Animi ipsam ut.</p>;<p>Dolorem eveniet hic. Sunt suscipit esse. Dolore aliquid earum.</p>;<p>Explicabo omnis quis. Enim eveniet maiores. Amet quibusdam omnis.</p>;2025-01-29;2025-02-08;24;status_3;blanditiis;illum;;51.0;2025-01-29 11:20:25 UTC;2025-01-29 11:20:28 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/256;64;"";NIGHT-RESU-2025-01-256;0;10;;;;dicta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;46;;;;;Dolore aliquid.;Explicabo pariatur.;Corrupti magnam.;<p>Molestiae et ad. Vel consequatur odio. Voluptatem minus accusantium.</p>;<p>Magni enim omnis. Cum impedit unde. Quia libero eligendi.</p>;<p>Veniam et excepturi. Aut id ad. Vel delectus non.</p>;;;;;"";"";"";74.0;2025-01-29 11:20:28 UTC;2025-01-29 11:20:31 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/257;64;"";NIGHT-RESU-2025-01-257;3;5;8793 Abram Trail 82228 East Edriston;-82.13126780395838;-148.5119226165247;;;;;;;;;;;;;;;;;;;;;;;Odit voluptas corrupti totam quo.;Odit voluptas corrupti totam quo.;Odit voluptas corrupti totam quo.;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;"";;;;257;Eos et.;Corporis nam.;Harum natus.;<p>Ipsa nemo corrupti. Animi eum laboriosam. At hic reiciendis.</p>;<p>Sunt ducimus velit. Nulla quaerat quas. Rerum labore qui.</p>;<p>Delectus voluptatibus odio. Iusto corporis est. In modi laboriosam.</p>;2025-01-29;2025-02-08;33;status_2;impedit;nam;;74.0;2025-01-29 11:20:31 UTC;2025-01-29 11:20:33 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/258;64;"";NIGHT-RESU-2025-01-258;0;10;;;;accusantium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;"";;;;257;Quidem nam.;Non in.;Et iste.;<p>Aliquid aperiam sed. Amet labore impedit. Quo magni consectetur.</p>;<p>Ut praesentium amet. Tempore similique odio. Ad debitis aut.</p>;<p>Et et vitae. Earum qui qui. Sit accusamus voluptatibus.</p>;2025-01-29;2025-02-08;38;status_2;unde;tenetur;;61.0;2025-01-29 11:20:33 UTC;2025-01-29 11:20:34 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/259;64;"";NIGHT-RESU-2025-01-259;0;5;;;;quod;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;"";;;;257;Molestias magnam.;Officiis nam.;Fuga ullam.;<p>Pariatur impedit reiciendis. Ratione aut recusandae. Mollitia quae odit.</p>;<p>Ipsa maxime eveniet. Neque impedit omnis. Molestiae laudantium aspernatur.</p>;<p>Nesciunt explicabo dolores. Non debitis quas. Et nulla fugiat.</p>;2025-01-29;2025-02-08;34;status_3;quam;ducimus;;1.0;2025-01-29 11:20:34 UTC;2025-01-29 11:20:36 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/260;64;"";NIGHT-RESU-2025-01-260;0;8;;;;ut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;46;;;;;Voluptatem magni.;Tenetur repudiandae.;Tempore sit.;<p>Et atque libero. Esse quo et. Reprehenderit eos nesciunt.</p>;<p>Quidem eius et. Sit suscipit voluptatibus. Ad laborum aut.</p>;<p>Fuga quasi expedita. Ad harum reiciendis. Architecto velit id.</p>;;;;;"";"";"";65.0;2025-01-29 11:20:36 UTC;2025-01-29 11:20:37 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/261;64;"";NIGHT-RESU-2025-01-261;3;4;22189 Labadie View 64813 Lareebury;-36.418886700699815;-8.233896470283469;;;;;;;;;;;;;;;;;;;;;;;Odit voluptas corrupti totam quo.;Odit voluptas corrupti totam quo.;Odit voluptas corrupti totam quo.;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;"";;;;261;Qui magnam.;A est.;Reiciendis iure.;<p>Nulla et cum. Nisi eligendi deleniti. Quo animi quia.</p>;<p>Odit in nemo. Maiores numquam dignissimos. Quod nemo dolor.</p>;<p>Aut molestiae tenetur. Cumque iure voluptatem. Ad libero modi.</p>;2025-01-29;2025-02-08;24;status_3;blanditiis;illum;;65.0;2025-01-29 11:20:37 UTC;2025-01-29 11:20:37 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/262;64;"";NIGHT-RESU-2025-01-262;0;2;;;;dicta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;"";;;;261;Ut mollitia.;Et ut.;Aut provident.;<p>Saepe rerum unde. Sint doloribus aut. Excepturi quibusdam earum.</p>;<p>Animi et veritatis. Voluptates laborum repellendus. Blanditiis dolores laboriosam.</p>;<p>Sed accusamus in. Veritatis sed labore. Corporis quis fugiat.</p>;2025-01-29;2025-02-08;2;status_1;labore;corrupti;;87.0;2025-01-29 11:20:37 UTC;2025-01-29 11:20:37 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/263;64;"";NIGHT-RESU-2025-01-263;0;2;;;;cupiditate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;"";;;;261;Sapiente doloremque.;Tenetur est.;Consectetur tenetur.;<p>Fugiat minus veniam. Cupiditate voluptas numquam. Quo ut perspiciatis.</p>;<p>Iste beatae accusamus. Ut eius ab. Facere quo dolores.</p>;<p>Nesciunt recusandae a. Similique libero molestias. Maiores nobis soluta.</p>;2025-01-29;2025-02-08;35;status_4;consectetur;eligendi;;58.0;2025-01-29 11:20:37 UTC;2025-01-29 11:20:37 UTC;https://nightly.decidim.org/conferences/turkey-defend/f/64/results/264;64;"";NIGHT-RESU-2025-01-264;0;0;;;;architecto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
